ID	Name	SMILES	Origin	Source	InChiKey	recognized_monomers	nerpa2_supported_monomers	Cluster
NOR00092	enniatin A	CC[C@H](C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)[C@@H](C)CC)C)C(C)C)[C@@H](C)CC)C)C(C)C	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	Norine	TWHBYJSVDCWICV-BHZTXFQCSA-N	6	6	912
NOR00093	enniatin A1	CC[C@H](C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)[C@@H](C)CC)C)C(C)C)C(C)C)C)C(C)C	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	Norine	OWUREPXBPJFMOK-CIRFPNLUSA-N	6	6	626
NOR00094	enniatin B	CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(OC(=O)C(C(C)C)N(C)C(=O)C(OC(=O)C(C(C)C)N(C)C1(=O))C(C)C)C(C)C	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	Norine	MIZMDSVSLSIMSC-UHFFFAOYSA-N	6	6	4929
NOR00095	enniatin B1	CCC(C)C1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	Norine	UQCSETXJXJTMKO-UHFFFAOYSA-N	6	6	1428
NOR00096	enniatin L	CC[C@](C)([C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)C(C)C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)O	BCC 2629	Norine	FXORLYFITYQDGS-XVEUVQNWSA-N	5	5	1707
NOR00097	enniatin N	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)C(C)C)C)[C@@H](C)CC)C(C)C)C)[C@@](C)(CC)O)C(C)C)C	BCC 2629	Norine	OEJHQIOIRDFEIC-UZYDCGCJSA-N	5	5	5959
NOR00098	enniatin  H	CCC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O	Fusarium;Verticillium hemipterigenum	Norine	GLJAZFODNQNIGM-UHFFFAOYSA-N	6	6	4335
NOR00099	enniatin I	CCC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O	Fusarium;Verticillium hemipterigenum	Norine	APMPIOHITHNSGF-UHFFFAOYSA-N	6	6	6640
NOR00100	enniatin C	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium;Verticillium hemipterigenum	Norine	WICJNWLMJRLFKQ-UHFFFAOYSA-N	6	6	3879
NOR00102	enniatin B4	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium;Verticillium hemipterigenum	Norine	PKDCQKBQAKLZBD-UHFFFAOYSA-N	6	6	2920
NOR00105	enniatin G	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium;Verticillium hemipterigenum	Norine	JTTUGNJUGZGBIW-UHFFFAOYSA-N	6	6	180
NOR00106	microcystin LA	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(C)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	Norine	DIAQQISRBBDJIM-UHFFFAOYSA-N	7	6	4512
NOR00107	microcystin RR	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	Norine	JIGDOBKZMULDHS-UHFFFAOYSA-N	7	6	5277
NOR00108	microcystin YR	COC(Cc1ccccc1)C(C)C=C(C)C=CC3NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C3(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	Norine	OWHASZQTEFAUJC-UHFFFAOYSA-N	7	6	2428
NOR00109	microcystin LR	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	Norine	ZYZCGGRZINLQBL-UHFFFAOYSA-N	7	6	3370
NOR00110	microcystin LW	COC(Cc1ccccc1)C(C)C=C(C)C=CC4NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C4(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	Norine	CJIASZBWXIFQMU-UHFFFAOYSA-N	7	6	3183
NOR00111	microcystin LL	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CC(C)C)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis aeruginosa	Norine	GLDUYXHQWLQPRR-UHFFFAOYSA-N	7	6	2762
NOR00112	microcystin AR	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis	Norine	PIBNCDNEMSHYQS-UHFFFAOYSA-N	7	6	2751
NOR00113	microcystin YA	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC2=CC=C(C=C2)O)C(=O)O)C)C)/C=C/C(=C/[C@H](C)[C@H](CC3=CC=CC=C3)OC)/C	Microcystis aeruginosa	Norine	JODAXCVFVMHOSN-LZUXOUIYSA-N	7	6	5038
NOR00116	microcystin VF	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC(=O)C(C(NC(=O)[C@@H](NC1=O)CC2=CC=CC=C2)/C=C/C(=C/[C@H](C)[C@H](CC3=CC=CC=C3)OC)/C)C)C(=O)O)C)C)C(C)C)C(=O)O	Microcystis aeruginosa	Norine	PBXDBYLJLRGSMP-JXGHBTOCSA-N	7	6	5898
NOR00121	microcystin LF	COC(Cc1ccccc1)C(C)C=C(C)C=CC3NC(=O)C(Cc2ccccc2)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C3(C))C(=O)O)C(=O)O	Microcystis aeruginosa	Norine	FEVBMCJUKWWWBT-UHFFFAOYSA-N	7	6	4446
NOR00125	microcystin LY	COC(Cc1ccccc1)C(C)C=C(C)C=CC3NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C3(C))C(=O)O)C(=O)O	Microcystis aeruginosa	Norine	SIGQAYSWORHPPH-UHFFFAOYSA-N	7	6	6997
NOR00128	microcystin HilR	CC[C@H](C)C[C@H]1C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N(C(=C)C(=O)N[C@@H](C(=O)N1)C)C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C)C(=O)O	Microcystis	Norine	PJPFCNPJHGMQBK-GHDNJWGDSA-N	7	5	3096
NOR00137	[D-Asp3.ADMAdda5]microcystin-LHar	CC(C)CC2NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C(C)C(C=CC(C)=CC(C)C(Cc1ccccc1)OC(C)=O)NC(=O)C(CCCCN=C(N)N)NC(=O)CC(NC2(=O))C(=O)O)C(=O)O	Nostoc	Norine	WJEBNDAWEAQNLR-UHFFFAOYSA-N	7	5	1239
NOR00154	[DAsp3.ADMAdda5.Dhb7]microcystin-HtyR	CC(=O)OC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)CC(NC(=O)C(CCc1ccc(O)cc1)NC(=O)C(C)NC(=O)C(=CC)NC(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Nostoc	Norine	QOBIMFYINUFCSC-UHFFFAOYSA-N	7	6	2979
NOR00159	[D-Asp3.ADMAdda5.Dhb7]microcystin-RR	CC(=O)OC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(=CC)NC(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Nostoc	Norine	XHKHVZRIQATICZ-UHFFFAOYSA-N	7	6	6165
NOR00160	pseudobactin	N1CC[C@@H](C(=O)NCCCC[C@H](N)C(=O)N[C@H]([C@@H](O)C(O)=O)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]2C(=O)N(O)CCC2)N2C3C=C(O)C(O)=CC=3C=C(NC(=O)CCC(=O)N)C12	Pseudomonas fluorescens	Norine	ZGDFFAWCXJUFOX-GYHBAUJHSA-N	7	6	979
NOR00166	pyoverdin G4R	C1CC(C(=O)N(C1)O)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2CCN=C(N2)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]3CCNC4N3C5=CC(=C(C=C5C=C4NC(=O)CCC(=O)N)O)O	Pseudomonas putida	Norine	HTAUHFFSGPRYNB-ZRPZTRFNSA-N	8	7	1440
NOR00210	chrysobactin	NCCCCC(NC(=O)c1cccc(O)c1(O))C(=O)NC(CO)C(=O)O	Erwinia chrysanthemi;Erwinia carotovora carotovora	Norine	NNTXFOAPABMVEG-UHFFFAOYSA-N	3	3	2165
NOR00211	surfactin aC15	CC(C)CCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	Bacillus subtilis	Norine	NJGWOFRZMQRKHT-UHFFFAOYSA-N	7	7	763
NOR00221	iturin C-1	CC(C)CCCCCCCCC1CC(=O)NC(CC(O)=O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)N2CCCC2C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)N1	Bacillus subtilis	Norine	QRNCITYRKGLIHI-UHFFFAOYSA-N	7	7	5301
NOR00230	actinomycin II	CC(C)C5NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(N)=C(C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)CN(C)C(=O)C(NC1(=O))C(C)C)C4(=Nc23))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)CN(C)C5(=O)	Streptomyces antibioticus;Streptomyces chrysomallus;Streptomyces sp.	Norine	BSSVQOAGMLUVBX-UHFFFAOYSA-N	11	10	2824
NOR00231	actinomycin III	CC(C)C6NC(=O)C(NC(=O)C4=C(N)C(=O)C(C)=C3Oc5c(C)ccc(C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2(C(=O)C(NC1(=O))C(C)C))c5(N=C34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)CN(C)C6(=O)	Streptomyces antibioticus;Streptomyces chrysomallus;Streptomyces sp.	Norine	GMFXTFCDMISYRV-UHFFFAOYSA-N	11	10	7183
NOR00233	actinomycin VI	CCC(C)C6NC(=O)C(NC(=O)C4=C(N)C(=O)C(C)=C3Oc5c(C)ccc(C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2(C(=O)C(NC1(=O))C(C)C))c5(N=C34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7(C6(=O))	Streptomyces chrysomallus;Streptomyces sp.	Norine	QCXJFISCRQIYID-UHFFFAOYSA-N	11	10	7088
NOR00234	actinomycin VII	CCC(C)C6NC(=O)C(NC(=O)c3ccc(C)c4OC5=C(C)C(=O)C(N)=C(C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2(C(=O)C(NC1(=O))C(C)CC))C5(=Nc34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7(C6(=O))	Streptomyces chrysomallus;Streptomyces sp.	Norine	XLGPRYUFOGVPMM-UHFFFAOYSA-N	11	10	2748
NOR00235	actinomycin Z1	CC(C)C6NC(=O)C(NC(=O)c3ccc(C)c4OC5=C(C)C(=O)C(N)=C(C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(C)C(=O)CC2(C(=O)N(C)CC(=O)N(C)C(C)C(=O)OC1(CO)))C5(=Nc34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7C(O)CC(C)N7(C6(=O))	Streptomyces fradiae;Streptomyces sp.	Norine	CNINFNLNTWXYBJ-UHFFFAOYSA-N	11	10	837
NOR00237	actinomycin Z3	CC(C)C6NC(=O)C(NC(=O)c3ccc(C)c4OC5=C(C)C(=O)C(N)=C(C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(C)C(=O)CC2(C(=O)N(C)CC(=O)N(C)C(C)C(=O)OC1(CCl)))C5(=Nc34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7C(O)CC(C)N7(C6(=O))	Streptomyces sp.	Norine	PLQQUUFBVCDPMY-UHFFFAOYSA-N	11	10	3856
NOR00239	actinomycin Z5	CC(C)C6NC(=O)C(NC(=O)c3ccc(C)c4OC5=C(C)C(=O)C(N)=C(C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(C)C(=O)CC2(C(=O)N(C)CC(=O)N(C)C(C)C(=O)OC1(CCl)))C5(=Nc34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCC(C)N7(C6(=O))	Streptomyces sp.	Norine	QCPYDNQMTFHQKJ-UHFFFAOYSA-N	11	10	2553
NOR00241	actinomycin pip1-beta	CC(C)C6NC(=O)C(NC(=O)C4=C(N)C(=O)C(C)=C3Oc5c(C)ccc(C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2(C(=O)C(NC1(=O))C(C)C))c5(N=C34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCCN7(C6(=O))	Streptomyces antibioticus	Norine	MBIAJMRIZJLJPR-UHFFFAOYSA-N	11	10	1447
NOR00242	actinomycin pip2	CC(C)C6NC(=O)C(NC(=O)c3ccc(C)c4OC5=C(C)C(=O)C(N)=C(C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCCN2(C(=O)C(NC1(=O))C(C)C))C5(=Nc34))C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCCN7(C6(=O))	Streptomyces antibioticus	Norine	BDFMWDIUUOCVLO-UHFFFAOYSA-N	11	10	6325
NOR00243	Val-gramicidin A	CC(C)CC(C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC(C)C)C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)C(C)NC(=O)CNC(=O)C(C(C)C)NC=O	Bacillus brevis	Norine	ZWCXYZRRTRDGQE-UHFFFAOYSA-N	16	15	3052
NOR00245	Val-gramicidin C	[H]C(NC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC1=CNC2=C1C=CC=C2)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(CC(C)C)C(=O)NC(CC1=CNC2=C1C=CC=C2)C(=O)NC(CC(C)C)C(=O)NC(CC1=CNC2=C1C=CC=C2)C(=O)NCCO	Bacillus brevis	Norine	HABZTEMEEGKJMS-UHFFFAOYSA-N	16	15	1758
NOR00249	gramicidin S	CC(C)CC3NC(=O)C(CCCN)NC(=O)C(NC(=O)C5CCCN5(C(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C4CCCN4(C(=O)C(Cc2ccccc2)NC3(=O)))C(C)C))C(C)C	Bacillus brevis	Norine	IUAYMJGZBVDSGL-UHFFFAOYSA-N	10	10	4822
NOR00250	vibriobactin	CC4OC(=NC4(C(=O)NCCCN(CCCNC(=O)c1cccc(O)c1(O))C(=O)C2N=C(OC2(C))c3cccc(O)c3(O)))c5cccc(O)c5(O)	Vibrio cholerae	Norine	LLMKLMMXMOTPRU-UHFFFAOYSA-N	6	5	4956
NOR00253	beauvericin A	CCC(C)C1OC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(OC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(OC(=O)C(CC2=CC=CC=C2)N(C)C1=O)C(C)C)C(C)C	Beauveria bassiana;Paecilomyces tenuipes	Norine	JQUGYVKOYKGIRB-UHFFFAOYSA-N	6	6	2263
NOR00254	beauvericin D	CC(C)C4OC(=O)C(Cc1ccccc1)N(C)C(=O)C(OC(=O)C(Cc2ccccc2)N(C)C(=O)C(OC(=O)C(Cc3ccccc3)NC4(=O))C(C)C)C(C)C	Beauveria bassiana	Norine	CPKHOIZGUQVKAF-UHFFFAOYSA-N	6	6	2989
NOR00255	beauvericin E	CC(C)CC3NC(=O)C(OC(=O)C(Cc1ccccc1)N(C)C(=O)C(OC(=O)C(Cc2ccccc2)N(C)C(=O)C(OC3(=O))C(C)C)C(C)C)C(C)C	Beauveria bassiana	Norine	NNSMCJXCEMTDJF-UHFFFAOYSA-N	6	6	578
NOR00256	beauvericin F	CC(C)CC4OC(=O)C(Cc1ccccc1)N(C)C(=O)C(OC(=O)C(Cc2ccccc2)N(C)C(=O)C(OC(=O)C(Cc3ccccc3)N(C)C4(=O))C(C)C)C(C)C	Beauveria bassiana	Norine	BYOYAJKWOUOWBH-UHFFFAOYSA-N	6	6	3824
NOR00257	anabaenopeptilide 90A	CCC(C)C3NC(=O)C(Cc1ccc(cc1)OC)N(C)C(=O)C(C(C)O)N4C(O)CCC(NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(NC(=O)C(CCC(N)=O)NC=O)C(C)OC3(=O))C4(=O)	Anabaena sp. strain 90	Norine	OWICVIMBSMKDHR-UHFFFAOYSA-N	6	5	6106
NOR00258	anabaenopeptilide 90B	CCC(C)C3NC(=O)C(Cc1ccc(O)c(c1)Cl)N(C)C(=O)C(C(C)O)N4C(O)CCC(NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(NC(=O)C(CCC(N)=O)NC=O)C(C)OC3(=O))C4(=O)	Anabaena sp. strain 90	Norine	HVJQTJPQRUVUKC-UHFFFAOYSA-N	6	5	1786
NOR00259	anabaenopeptilide 202A	CCC(C)[C@H]1C(=O)O[C@H]([C@@H](C(=O)N[C@@H](C(=O)NC2CC[C@@H](N(C2=O)C(C(=O)N([C@@H](C(=O)N1)CC3=CC=C(C=C3)OC)C)C(C)O)O)CCC4=CC=C(C=C4)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]5CCCN5C=O)C	Anabaena sp. 202	Norine	FRXVCWUFERYYRS-WCOPRDORSA-N	7	6	4070
NOR00260	anabaenopeptilide 202B	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)NC2CC[C@H](N(C2=O)C(C(=O)N([C@H](C(=O)N1)CC3=CC(=C(C=C3)O)Cl)C)[C@@H](C)O)O)CCC4=CC=C(C=C4)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]5CCCN5C=O)C	Anabaena sp. 202	Norine	BHWMXGSIUOZDBI-ZWOPFCGLSA-N	7	6	4912
NOR00261	anabaenopeptin A	C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)CC4=CC=CC=C4	Microcystis aeruginosa;Anabaena flos-aquae	Norine	JWVKNHDSRADFFA-IFWSNWNESA-N	6	6	4117
NOR00262	anabaenopeptin B	C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)CC3=CC=CC=C3	Anabaena flos-aquae	Norine	ZDOVFDLIJJGVQM-APNXPRSCSA-N	6	6	1249
NOR00263	anabaenopeptin C	C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CCCCN)C(=O)O)CC3=CC=CC=C3	Anabaena sp. strain 90	Norine	VNOIUJQJSYNRHB-NCUXDPMLSA-N	6	6	3305
NOR00264	anabaenopeptin D	C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)CC4=CC=CC=C4	Anabaena sp. 202	Norine	ROZAAMMJQDDESR-DGILKIICSA-N	6	6	3811
NOR00266	anabaenopeptin F	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)CC2=CC=CC=C2)C)C)CCC3=CC=C(C=C3)O	Oscillatoria agardhii NIES 204	Norine	RAUPUVQHUFXDQT-IYLLGVDMSA-N	6	6	7117
NOR00267	anabaenopeptin G	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)[C@@H](C)CC)CCC3=CC=C(C=C3)O)C)CCC4=CC=C(C=C4)O	Oscillatoria agardhii	Norine	HXYYQLNMRLHXGK-KORPHNGVSA-N	6	6	1549
NOR00269	anabaenopeptin I	CC[C@H](C)[C@@H](C(=O)O)NC(=O)N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)CCC2=CC=C(C=C2)O)C)C)CC(C)C	Aphanizomenon flos-aquae NIES-81	Norine	WPCJIMNKFPGERC-HZWZLZKKSA-N	6	6	5711
NOR00270	anabaenopeptin J	CC[C@H](C)[C@@H](C(=O)O)NC(=O)N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)CCC2=CC=C(C=C2)O)C)C)CC3=CC=CC=C3	Aphanizomenon flos-aquae NIES-81	Norine	QRBPBHIXDXCIEN-IYLLGVDMSA-N	6	6	3478
NOR00271	anabaenopeptin T	CC[C@H](C)[C@H]1C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)CCC2=CC=C(C=C2)O)C)CCC3=CC=C(C=C3)O)C(C)C)NC(=O)N[C@@H]([C@@H](C)CC)C(=O)O	water bloom	Norine	VYPFYBBXIZBMND-KUIUNYDASA-N	6	6	1195
NOR00272	ferintoic acid A	C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)O)CC5=CC=CC=C5	Microcystis aeruginosa	Norine	ZATXZWLJJMKQDB-ZEMKBXOSSA-N	6	6	3311
NOR00274	nodulapeptin A	CC[C@H](C)[C@@H](C(=O)O)NC(=O)N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCS(=O)(=O)C)CCC2=CC=CC=C2)C)CCC3=CC=C(C=C3)O)COC(=O)C	Nodularia spumigena AV1	Norine	HNJXEUPVUNYUNF-ORCWKVIUSA-N	6	4	4755
NOR00275	nodulapeptin B	CC[C@H](C)[C@@H](C(=O)O)NC(=O)N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCS(=O)C)CCC2=CC=CC=C2)C)CCC3=CC=C(C=C3)O)COC(=O)C	Nodularia spumigena AV1	Norine	ZTBSRBSUQIFLBN-XAKWIWBYSA-N	6	4	2133
NOR00276	oscillamide B	C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)CCSC)NC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)CC3=CC=CC=C3	Oscillatoria agardhii;Planktothrix rubescens	Norine	GGWYPJGDZASPSW-APNXPRSCSA-N	6	5	2703
NOR00277	oscillamide C	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)CC2=CC=CC=C2)CCC3=CC=C(C=C3)O)C)CCC4=CC=C(C=C4)O	Oscillatoria agardhii;Nodularia spumigena	Norine	TTWROJJNRKDVPJ-FVCPQTOGSA-N	6	6	7010
