ID	Name	SMILES	Origin	InChiKey	Source
NPA020219	Mohangamide A	CCC/C=C\[C@@H]\1CNC=C/C1=C/CC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C3=CC=C(C=C3)O)/N(C(=O)[C@H]([C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C4=CC=C(C=C4)O)/N(C2=O)C)CC(C)C)CC5=CC=CC=C5)[C@H](C)O)CC(=O)N)CO)C)NC(=O)/C=C/C6=CC=CC=C6/C=C\CCC)C)CC(C)C)CC7=CC=CC=C7)[C@H](C)O)CC(=O)N)CO)C	Streptomyces sp.	NFKJWNZPLBEZNG-BMVAUADASA-N	NPAtlas
NPA020220	Mohangamide B	CCC/C=C\[C@@H]\1CNC=C/C1=C/CC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C3=CC=C(C=C3)O)/N(C(=O)[C@H]([C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC2=O)CC4=CC=C(C=C4)O)CC(C)C)CC5=CC=CC=C5)[C@H](C)O)CC(=O)N)CO)C)NC(=O)/C=C/C6=CC=CC=C6/C=C\CCC)C)CC(C)C)CC7=CC=CC=C7)[C@H](C)O)CC(=O)N)CO)C	Streptomyces sp.	WMHLUUIMDLSARH-KLBNHQCUSA-N	NPAtlas
NPA020235	Pinensin A	CC[C@H](C)[C@H]1C(=O)N[C@@H](CS[C@@H]([C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CS[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)C)C(C)C)NC(=O)[C@H](CC3=CN=CN3)NC(=O)/C(=C/C)/NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CN=CN5)N)C)C(=O)N/C(=C\C)/C(=O)N/C(=C\C)/C(=O)N[C@H](C(=O)N1)[C@@H](C)CC)CC(C)C)CC6=CN=CN6)CCC(=O)O)CC(=O)O)CC(=O)O)C)C(=O)N[C@@H](C)C(=O)O	Chitinophaga pinensis	XTTVRTRTRBWWOP-SKCHWBJJSA-N	NPAtlas
NPA020237	Malleobactin E	C(CCNC(=O)[C@H](CCCN(C=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN(C=O)O)NC=O)CN	Burkholderia thailandensis E264	DNYZQVWCBVNGDI-LTFXXXRZSA-N	NPAtlas
NPA020238	Malleobactin F	CC(C)C[C@@H](C(=O)NCCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN(C=O)O)NC=O	Burkholderia thailandensis E264	QSLSHPMCGQEYQR-LTFXXXRZSA-N	NPAtlas
NPA020239	Malleobactin G	C1=CC=C(C=C1)C[C@@H](C(=O)N[C@H]([C@H](C(=O)O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(C=O)O)C(=O)NCCCCN)N	Burkholderia thailandensis E264	OFUZNSFXARNGLI-ALGQRKQJSA-N	NPAtlas
NPA020240	Malleobactin H	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN(C=O)O)NC=O	Burkholderia thailandensis E264	ZHXJYWKTMXEUFE-ZROJVYTPSA-N	NPAtlas
NPA020247	Rhabdopeptide 2	CC(C)C[C@H](C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)N(C)C(=O)[C@@H](C(C)C)NC	Xenorhabdus nematophila	KMULXIYSBJRYMS-BIYDSLDMSA-N	NPAtlas
NPA020248	Rhabdopeptide 3	CC(C)C[C@H](C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC	Xenorhabdus nematophila	YLALJSZFQDXHJJ-SLXQPGMDSA-N	NPAtlas
NPA020250	Rhabdopeptide 5	CC(C)C[C@@H](C(=O)N(C)[C@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC	Xenorhabdus nematophila	VLFWVZNKJFXIER-RLLYISHSSA-N	NPAtlas
NPA020251	Rhabdopeptide 6	CC(C)C[C@@H](C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC	Xenorhabdus nematophila	ONGYRPBNULHNPU-XGCGZVRNSA-N	NPAtlas
NPA020252	Rhabdopeptide 7	CC(C)[C@@H](C(=O)N[C@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CNC2=CC=CC=C21)NC	Xenorhabdus cabanillasii	OXEAFOWWKLMFDM-KUXCXQDQSA-N	NPAtlas
NPA020253	Rhabdopeptide 8	CC(C)C[C@H](C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CNC2=CC=CC=C21)NC(=O)[C@H](C(C)C)NC	Xenorhabdus cabanillasii	QSUBRRUYBLMEBB-VJLHXPKFSA-N	NPAtlas
NPA020254	Longibrachin LGB II	C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)NC(C)(C)C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)C	Trichoderma longibrachiatum	PKHJDBCKUHACEM-DYSRVMAUSA-N	NPAtlas
NPA020255	Longibrachin LGB III	CCC(C)(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)[C@H](C(C)C)NC(=O)C(C)(C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)C	Trichoderma longibrachiatum	CZQWLPXGSNBACT-BYCSTOSASA-N	NPAtlas
NPA020256	Kolossin A	C[C@H]([C@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)O)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC=O)O	Photorhabdus luminescens	ZAPPZLPCBZYMIJ-HBMHPLBUSA-N	NPAtlas
NPA020258	Ambobactin	CC1C(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N2CCC(C2C(=O)NC(C(=O)NC(C(=O)N/C(=C/C3=CNC4=CC=CC=C43)/C(=O)N5CCC(C5C(=O)O1)O)C(C)C6=CNC7=CC=CC=C76)C(C(C)C)O)O)C)C(C)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)N	Streptomyces ambofaciens F3	JPKJEQMJEKKOJN-SAEPALGJSA-N	NPAtlas
NPA020260	Xenoamicin B	CCCC(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@H](C)CC)C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@H]3CCCN3C(=O)CCNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC2=O)C(C)C)CC(C)C)C(C)C)C)C(C)C)C	Xenorhabdus doucetiae DSM17909	DFDVLEYIRDIPRI-XQSXIURMSA-N	NPAtlas
NPA020261	Trichorzianine A IIIC	CCC(C)C(C(=NC(CCC(=N)O)C(=NC(CCC(=N)O)C(=NC(CC1=CNC2=CC=CC=C21)CO)O)O)O)N=C(C(C)(C)N=C(C(C(C)C)N=C(C3CCCN3C(=O)C(C)(C)N=C(C(CC(C)C)N=C(C(CO)N=C(C(C)(C)N=C(C(C)(C)N=C(C(C)(C)N=C(C(CCC(=N)O)N=C(C(C)(C)N=C(C(C)(C)N=C(C(C)N=C(C(C)N=C(C(C)(C)N=C(C)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O	Trichoderma harzianum	YQCZBYHEPONFMB-UHFFFAOYSA-N	NPAtlas
NPA020265	Ulleungamide A	C[C@H]1[C@@H](CC=C2N1C(=O)[C@@H]3CCCCN3C(=O)[C@H](NC(=O)[C@@H]4C[C@@H](CCN4C(=O)CNC(=O)[C@H]([C@H](OC2=O)C)NC(=O)[C@@H](CC5=CC=CC=C5)N(C)C(=O)C[C@@H](C(C)C)C(=O)O)O)CC6=CC=CC=C6)O	Streptomyces sp. KCB13F003	HAEJOGZRLRGRCG-XMGSGPSZSA-N	NPAtlas
NPA020352	Putisolvin II	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC1COC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)CC)C(C)C)CO	Pseudomonas putida PCL1445	VIINNBFAPVQYLV-UHFFFAOYSA-N	NPAtlas
NPA020368	Spumigin F	C1C[C@H](N(C1)C(=O)[C@@H](CCC2=CC=C(C=C2)O)NC(=O)[C@@H](CC3=CC=C(C=C3)O)O)C(=O)NC(CCCN=C(N)N)C=O	Nodularia spumigena	ZSNZKFBMFHDMOM-TUJAQADMSA-N	NPAtlas
NPA020369	Spumigin G	C[C@H]1C[C@H](N(C1)C(=O)[C@@H](CCC2=CC=CC=C2)NC(=O)[C@@H](CC3=CC=C(C=C3)O)O)C(=O)NC(CCCN=C(N)N)C=O	Nodularia spumigena	YGAGCUYKOBGAQX-SYCDWYGJSA-N	NPAtlas
NPA020370	Spumigin H	C1C[C@H](N(C1)C(=O)[C@@H](CCC2=CC=CC=C2)NC(=O)[C@@H](CC3=CC=C(C=C3)O)O)C(=O)NC(CCCN=C(N)N)C=O	Nodularia spumigena	VBJAVXUALMEUNC-SLRGTUBMSA-N	NPAtlas
NPA020375	A-40926 A	CCCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1Cl)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC=C(O3)C=C1)C(=O)N9)NC)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C(=O)O)O)Cl)C(=O)O)O)O	Actinomadura sp. ATCC 39727	KFFFTRROFFANLL-PKPPEPSOSA-N	NPAtlas
NPA020376	A-40926 B	CC(C)CCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1Cl)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC=C(O3)C=C1)C(=O)N9)NC)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C(=O)O)O)Cl)C(=O)O)O)O	Actinomadura sp. ATCC 39727	PZMMGNLKWHJGSE-PSDJNXLUSA-N	NPAtlas
NPA020377	A-40926 PA	CCCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1Cl)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC=C(O3)C=C1)C(=O)N9)NC)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)COC(=O)C)O)O)O)O)C(=O)O)O)Cl)C(=O)O)O)O	Actinomadura sp. ATCC 39727	CMVFPHOGXNUXOA-QJUPOUOUSA-N	NPAtlas
NPA020378	A-40926 PB	CC(C)CCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1Cl)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC=C(O3)C=C1)C(=O)N9)NC)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)COC(=O)C)O)O)O)O)C(=O)O)O)Cl)C(=O)O)O)O	Actinomadura sp. ATCC 39727	RUZXTUGXTHXXHX-KQPWHZEWSA-N	NPAtlas
NPA020388	Turnerbactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O)NC(=O)[C@H](CCCN)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)[C@H](CCCN)NC(=O)C3=C(C(=CC=C3)O)O	Teredinibacter turnerae T7901	OJOBFUKLEWNEOR-WPMUBMLPSA-N	NPAtlas
NPA020395	Ll-F06b	CC[C@H](C)[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O)C)C)CC(=O)N)[C@@H](C)O)C(C)C	Bacillus polymyxa L-1129	UVKPBUFNLWZISC-NIFPQSRDSA-N	NPAtlas
NPA020396	Ll-F07b	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O1)C)CCC(=O)N)[C@@H](C)O)CCC2=CC=CC=C2)C(C)C)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O	Bacillus polymyxa L-1129	LNWPOYXBRLLPDK-VFQQSGSDSA-N	NPAtlas
NPA020418	Verlamelin	CCCCCCCCCC1CCCC(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)C)C(C)O	Verticillium lamellicola	SORSHHMYDAJYHQ-UHFFFAOYSA-N	NPAtlas
NPA020420	A-54145 A	CC(C)CCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H](CCC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O	Streptomyces fradiae	SSLAXQGCYJCORX-VLTLAPJDSA-N	NPAtlas
NPA020422	A-54145 B	CCCCCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H]([C@@H](CC(O)=O)C)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O	Streptomyces fradiae	IXYMYSZPMWIOEU-KRNKDTLPSA-N	NPAtlas
NPA020424	A-54145 C	O=C(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H](C(C)C)NC([C@H]([C@H](C)CC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)CCCCCCC(C)CC	Streptomyces fradiae	SYMDORIRMMYSCZ-DVFHJVSTSA-N	NPAtlas
NPA020427	A-54145 F	CC(C)CCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H](C(C)C)NC([C@H](CCC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O	Streptomyces fradiae	AOLCXKLFRNFESX-VIPSXSIDSA-N	NPAtlas
NPA020493	Trichorozin I	CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CO)C(C)C)NC(=O)C2CCCN2C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)N)NC(=O)C(C)(C)NC(=O)C	Trichoderma harzianum	BMBMPDCQHGVNGA-UHFFFAOYSA-N	NPAtlas
NPA020496	SF-1902-A3	CCCCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)CNC(=O)O1)C(C)C)CO)C(C)C)C(C)C)C)C	Streptomyces hygroscopicus SF-1902	BLEHTHAIXVVEKH-UHFFFAOYSA-N	NPAtlas
NPA020516	Stevastelin E3	CCCCCCCCCCCCCC(C(C)C1C(C(=O)NC(C(=O)NC(C(=O)NC(=C)C(=O)O1)C(C)O)C(C)C)C)O	Penicillium sp.	PQPBSHSHOPBRGI-UHFFFAOYSA-N	NPAtlas
NPA020561	Argimicin A	CC(C)[C@@H](C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C[C@H](CNC(=NC)N)O)C(=O)N(C)[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)[N+](C)(C)C	Sphingomonas sp.	AJXRMWZKJMAIRX-AMNJKWLFSA-O	NPAtlas
NPA020598	Thiangazole	CC1=C(N=C(O1)[C@@]2(CSC(=N2)[C@@]3(CSC(=N3)[C@@]4(CSC(=N4)/C=C/C5=CC=CC=C5)C)C)C)C(=O)NC	Polyangium sp.	IPNBHSCJCMEBFX-WMXIMKIMSA-N	NPAtlas
NPA020602	Aureobasidin S4	CC[C@@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)N2CCC[C@@H]2C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)C(C)C)C)[C@@H](C)[C@@H](C)O)C(C)(C)O)C)CC(C)C)C(C)C)C	Aureobasidium pullulans R106	AUIRGWHYLWLLAZ-ULKGMILMSA-N	NPAtlas
NPA020605	Aureobasidin S2a	CC[C@H](C)[C@H]1C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)O[C@H](C(=O)N([C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=C(C=C3)O)C)CC4=CC=CC=C4)C(C)C)C)[C@@H](C)CC)C(C)(C)O)C)CC(C)C)C(C)C)C	Aureobasidium pullulans R106	AZWNOPVZWSHWAA-URQULGPXSA-N	NPAtlas
NPA020606	Aureobasidin S1	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)O1)C(C)(C)O)C)CC(C)C)C(C)C)C)CC[S@](=O)C)CC3=CC=CC=C3)C)CC4=CC=CC=C4)C(C)C)C	Aureobasidium pullulans R106	LWWLFVPYKYLVRJ-DZETYQFXSA-N	NPAtlas
NPA020624	Bacitracin F	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2=CSC(=N2)C(=O)[C@H](C)CC)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4	Bacillus sp. SNA-60-367	FCLQHQCOKGKLHR-CTPTXMPVSA-N	NPAtlas
NPA020626	Benarthin	C[C@H]([C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C1=C(C(=CC=C1)O)O)O	Streptomyces xanthophaeus NJ244-SF1	RYFDAFYFFUVLNW-QRTLGDNMSA-N	NPAtlas
NPA020638	Protactin	CC1CC[C@H](N1C(=O)[C@@H](C(=C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C2=C(C(=C(C=C2)C)O)N)C(=O)N(C)CC(=O)N(C)[C@H](C=O)C(C)C	Streptomyces cucumerosporus L703-4 (ATCC 53784)	XZQTTYYQLUHMIZ-ZEVMZUSBSA-N	NPAtlas
NPA020653	Poststatin	CC[C@@H](C(=O)C(=O)N[C@H](CC(C)C)C(=O)N([C@@H](C(C)C)C(=O)O)C(=O)[C@H](C(C)CC(=O)[C@H](C(C)C)N)N)N	Streptomyces viridochromogenes MH534-30F3	UNPBSZUDTFBULK-CZCKBYKRSA-N	NPAtlas
NPA020656	MM 55268	CCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H]3C(=O)NC(C4=CC(=CC(=C4C5=CC(=CC(=C5O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)CO)O)O)O)Cl)[C@@H](C(=O)N3)NC(=O)[C@H]7C8=CC(=C(C(=C8)OC9=C(C=C2C=C9Cl)Cl)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O)OC1=C(C=C(C=C1)[C@H]([C@@H]1C(=O)N[C@H](C2=CC(=CC(=C2Cl)O)OC2=C(C=CC(=C2)[C@H](C(=O)N1)NC)O)C(=O)N7)O)Cl)O)O)C(=O)O)C(=O)O)O)O	Amycolatopsis sp. NCIB 40089	YMMGERHTUDYWJN-DXDAXJJZSA-N	NPAtlas
NPA020685	Trapoxin B	C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)[C@@H]5CO5	Helicoma ambiens RF-1023	LLOKIGWPNVSDGJ-AFBVCZJXSA-N	NPAtlas
NPA020686	Trapoxin A	C1CCN2[C@H](C1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)[C@@H]5CO5	Helicoma ambiens RF-1023	GXVXXETYXSPSOA-UFEOFEBPSA-N	NPAtlas
NPA020689	Depsidomycin	CCC(C)C(C(=O)NC1C(OC(=O)C2CCCNN2C(=O)C(NC(=O)C3CCCNN3C(=O)C(NC(=O)C(NC1=O)CC(C)C)C(C)C)CC(C)C)C)NC=O	Streptomyces lavendofoliae MI951-62F2	QCUFYOBGGZSFHY-UHFFFAOYSA-N	NPAtlas
NPA020691	Janthinocin C	CC[C@H](C)[C@H](C(=O)N[C@H]1[C@H](OC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C/C2=CNC3=CC=CC=C32)/NC(=O)[C@@H](NC(=O)/C(=C\C)/NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)[C@@H](C)O)CO)[C@H](C(C)C)O)CO)CCCN)CC4=CC=CC=C4)C(C)C)N	Janthinobacterium lividum	BRHKGQIVZZCHPV-YUAYQWLVSA-N	NPAtlas
NPA020692	Janthinocin B	CC[C@H](C)[C@@H](C(=O)N[C@@H]1[C@H](OC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C(/C2=CNC3=CC=CC=C32)\O)/NC(=O)[C@H](NC(=O)/C(=C/C)/NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)[C@H](C)O)CO)[C@H](C(C)C)O)CO)CCCN)CC4=CC=CC=C4)C(C)C)N	Janthinobacterium lividum	MDODWZNDNCDVHR-OVARDYSGSA-N	NPAtlas
NPA020702	Probestin	CC(C)C[C@@H](C(=O)N1CCC[C@@H]1C(=O)N2CCC[C@@H]2C(=O)O)NC(=O)[C@@H]([C@@H](CC3=CC=CC=C3)N)O	Streptomyces azureus MH663-2F6	CEQMEILRVSCKGT-PVIWCNJMSA-N	NPAtlas
NPA020711	Sandramycin	CC(C)[C@H]1C(=O)OC[C@@H](C(=O)N2CCCC[C@@H]2C(=O)NCC(=O)N(CC(=O)N([C@@H](C(=O)OC[C@H](C(=O)N3CCCC[C@@H]3C(=O)NCC(=O)N(CC(=O)N1C)C)NC(=O)C4=NC5=CC=CC=C5C=C4O)C(C)C)C)C)NC(=O)C6=NC7=CC=CC=C7C=C6O	Nocardioides sp. ATCC 39419	WXIVYIYCEBUEHL-HLBGSBEJSA-N	NPAtlas
